Binary representation,Error,Features selected,Lookup value,Penalty factor
0100001001000111,0.2853333333333333,"(1, 6, 9, 13, 14, 15)",1.0353333333333334,0.125
0100001000111100,0.2811666666666667,"(1, 6, 10, 11, 12, 13)",1.0311666666666666,0.125
0100001000111010,0.21866666666666668,"(1, 6, 10, 11, 12, 14)",0.9686666666666667,0.125
0100001000111001,0.26483333333333337,"(1, 6, 10, 11, 12, 15)",1.0148333333333333,0.125
0100001000110110,0.2895,"(1, 6, 10, 11, 13, 14)",1.0394999999999999,0.125
0100001000110101,0.352,"(1, 6, 10, 11, 13, 15)",1.1019999999999999,0.125
0100001000110011,0.2763333333333333,"(1, 6, 10, 11, 14, 15)",1.0263333333333333,0.125
0100001000101110,0.25649999999999995,"(1, 6, 10, 12, 13, 14)",1.0065,0.125
0100001000101101,0.3041666666666667,"(1, 6, 10, 12, 13, 15)",1.0541666666666667,0.125
0100001000101011,0.235,"(1, 6, 10, 12, 14, 15)",0.985,0.125
0100001000100111,0.3118333333333333,"(1, 6, 10, 13, 14, 15)",1.0618333333333334,0.125
0100001000011110,0.22233333333333338,"(1, 6, 11, 12, 13, 14)",0.9723333333333334,0.125
0100001000011101,0.2771666666666667,"(1, 6, 11, 12, 13, 15)",1.0271666666666666,0.125
0100001000011011,0.21183333333333332,"(1, 6, 11, 12, 14, 15)",0.9618333333333333,0.125
0100001000010111,0.2808333333333334,"(1, 6, 11, 13, 14, 15)",1.0308333333333333,0.125
0100001000001111,0.25149999999999995,"(1, 6, 12, 13, 14, 15)",1.0015,0.125
0100000111110000,0.17666666666666664,"(1, 7, 8, 9, 10, 11)",0.9266666666666666,0.125
0100000111101000,0.17566666666666664,"(1, 7, 8, 9, 10, 12)",0.9256666666666666,0.125
0100000111100100,0.21916666666666662,"(1, 7, 8, 9, 10, 13)",0.9691666666666666,0.125
0100000111100010,0.16533333333333333,"(1, 7, 8, 9, 10, 14)",0.9153333333333333,0.125
0100000111100001,0.20066666666666666,"(1, 7, 8, 9, 10, 15)",0.9506666666666667,0.125
0100000111011000,0.18500000000000005,"(1, 7, 8, 9, 11, 12)",0.935,0.125
0100000111010100,0.21366666666666667,"(1, 7, 8, 9, 11, 13)",0.9636666666666667,0.125
0100000111010010,0.1731666666666667,"(1, 7, 8, 9, 11, 14)",0.9231666666666667,0.125
0100000111010001,0.21366666666666667,"(1, 7, 8, 9, 11, 15)",0.9636666666666667,0.125
0100000111001100,0.2015,"(1, 7, 8, 9, 12, 13)",0.9515,0.125
0100000111001010,0.16600000000000004,"(1, 7, 8, 9, 12, 14)",0.916,0.125
0100000111001001,0.1938333333333333,"(1, 7, 8, 9, 12, 15)",0.9438333333333333,0.125
0100000111000110,0.18966666666666665,"(1, 7, 8, 9, 13, 14)",0.9396666666666667,0.125
0100000111000101,0.22566666666666668,"(1, 7, 8, 9, 13, 15)",0.9756666666666667,0.125
0100000111000011,0.1918333333333333,"(1, 7, 8, 9, 14, 15)",0.9418333333333333,0.125
0100000110111000,0.1795,"(1, 7, 8, 10, 11, 12)",0.9295,0.125
0100000110110100,0.21766666666666667,"(1, 7, 8, 10, 11, 13)",0.9676666666666667,0.125
0100000110110010,0.16616666666666668,"(1, 7, 8, 10, 11, 14)",0.9161666666666667,0.125
0100000110110001,0.2025,"(1, 7, 8, 10, 11, 15)",0.9525,0.125
0100000110101100,0.1981666666666667,"(1, 7, 8, 10, 12, 13)",0.9481666666666667,0.125
0100000110101010,0.15483333333333338,"(1, 7, 8, 10, 12, 14)",0.9048333333333334,0.125
0100000110101001,0.1915,"(1, 7, 8, 10, 12, 15)",0.9415,0.125
0100000110100110,0.1971666666666667,"(1, 7, 8, 10, 13, 14)",0.9471666666666667,0.125
0100000110100101,0.24250000000000005,"(1, 7, 8, 10, 13, 15)",0.9925,0.125
0100000110100011,0.18666666666666665,"(1, 7, 8, 10, 14, 15)",0.9366666666666666,0.125
0100000110011100,0.1998333333333333,"(1, 7, 8, 11, 12, 13)",0.9498333333333333,0.125
0100000110011010,0.16049999999999998,"(1, 7, 8, 11, 12, 14)",0.9105,0.125
0100000110011001,0.1995,"(1, 7, 8, 11, 12, 15)",0.9495,0.125
0100000110010110,0.18966666666666665,"(1, 7, 8, 11, 13, 14)",0.9396666666666667,0.125
0100000110010101,0.23099999999999998,"(1, 7, 8, 11, 13, 15)",0.981,0.125
0100000110010011,0.19699999999999995,"(1, 7, 8, 11, 14, 15)",0.947,0.125
0100000110001110,0.1691666666666667,"(1, 7, 8, 12, 13, 14)",0.9191666666666667,0.125
0100000110001101,0.20983333333333332,"(1, 7, 8, 12, 13, 15)",0.9598333333333333,0.125
0100000110001011,0.1711666666666667,"(1, 7, 8, 12, 14, 15)",0.9211666666666667,0.125
0100000110000111,0.20399999999999996,"(1, 7, 8, 13, 14, 15)",0.954,0.125
0100000101111000,0.17433333333333334,"(1, 7, 9, 10, 11, 12)",0.9243333333333333,0.125
0100000101110100,0.22450000000000003,"(1, 7, 9, 10, 11, 13)",0.9745,0.125
0100000101110010,0.16833333333333333,"(1, 7, 9, 10, 11, 14)",0.9183333333333333,0.125
0100000101110001,0.20499999999999996,"(1, 7, 9, 10, 11, 15)",0.955,0.125
0100000101101100,0.21633333333333338,"(1, 7, 9, 10, 12, 13)",0.9663333333333334,0.125
0100000101101010,0.1701666666666667,"(1, 7, 9, 10, 12, 14)",0.9201666666666667,0.125
0100000101101001,0.18799999999999994,"(1, 7, 9, 10, 12, 15)",0.938,0.125
0100000101100110,0.20783333333333331,"(1, 7, 9, 10, 13, 14)",0.9578333333333333,0.125
0100000101100101,0.248,"(1, 7, 9, 10, 13, 15)",0.998,0.125
0100000101100011,0.19899999999999995,"(1, 7, 9, 10, 14, 15)",0.949,0.125
0100000101011100,0.20316666666666672,"(1, 7, 9, 11, 12, 13)",0.9531666666666667,0.125
0100000101011010,0.17233333333333334,"(1, 7, 9, 11, 12, 14)",0.9223333333333333,0.125
0100000101011001,0.20750000000000002,"(1, 7, 9, 11, 12, 15)",0.9575,0.125
0100000101010110,0.1935,"(1, 7, 9, 11, 13, 14)",0.9435,0.125
0100000101010101,0.237,"(1, 7, 9, 11, 13, 15)",0.987,0.125
0100000101010011,0.22066666666666668,"(1, 7, 9, 11, 14, 15)",0.9706666666666667,0.125
0100000101001110,0.18200000000000005,"(1, 7, 9, 12, 13, 14)",0.932,0.125
0100000101001101,0.21966666666666668,"(1, 7, 9, 12, 13, 15)",0.9696666666666667,0.125
0100000101001011,0.18899999999999995,"(1, 7, 9, 12, 14, 15)",0.939,0.125
0100000101000111,0.21350000000000002,"(1, 7, 9, 13, 14, 15)",0.9635,0.125
0100000100111100,0.21066666666666667,"(1, 7, 10, 11, 12, 13)",0.9606666666666667,0.125
0100000100111010,0.16233333333333333,"(1, 7, 10, 11, 12, 14)",0.9123333333333333,0.125
0100000100111001,0.1921666666666667,"(1, 7, 10, 11, 12, 15)",0.9421666666666667,0.125
0100000100110110,0.20899999999999996,"(1, 7, 10, 11, 13, 14)",0.959,0.125
0100000100110101,0.258,"(1, 7, 10, 11, 13, 15)",1.008,0.125
0100000100110011,0.21050000000000002,"(1, 7, 10, 11, 14, 15)",0.9605,0.125
0100000100101110,0.19299999999999995,"(1, 7, 10, 12, 13, 14)",0.943,0.125
0100000100101101,0.23283333333333334,"(1, 7, 10, 12, 13, 15)",0.9828333333333333,0.125
0100000100101011,0.17866666666666664,"(1, 7, 10, 12, 14, 15)",0.9286666666666666,0.125
0100000100100111,0.22899999999999998,"(1, 7, 10, 13, 14, 15)",0.979,0.125
0100000100011110,0.18133333333333335,"(1, 7, 11, 12, 13, 14)",0.9313333333333333,0.125
0100000100011101,0.22416666666666663,"(1, 7, 11, 12, 13, 15)",0.9741666666666666,0.125
0100000100011011,0.1931666666666667,"(1, 7, 11, 12, 14, 15)",0.9431666666666667,0.125
0100000100010111,0.23033333333333328,"(1, 7, 11, 13, 14, 15)",0.9803333333333333,0.125
0100000100001111,0.19933333333333336,"(1, 7, 12, 13, 14, 15)",0.9493333333333334,0.125
0100000011111000,0.19933333333333336,"(1, 8, 9, 10, 11, 12)",0.9493333333333334,0.125
0100000011110100,0.24416666666666664,"(1, 8, 9, 10, 11, 13)",0.9941666666666666,0.125
0100000011110010,0.18666666666666665,"(1, 8, 9, 10, 11, 14)",0.9366666666666666,0.125
0100000011110001,0.22916666666666663,"(1, 8, 9, 10, 11, 15)",0.9791666666666666,0.125
0100000011101100,0.23050000000000004,"(1, 8, 9, 10, 12, 13)",0.9805,0.125
0100000011101010,0.1775,"(1, 8, 9, 10, 12, 14)",0.9275,0.125
0100000011101001,0.21066666666666667,"(1, 8, 9, 10, 12, 15)",0.9606666666666667,0.125
0100000011100110,0.21250000000000002,"(1, 8, 9, 10, 13, 14)",0.9625,0.125
0100000011100101,0.263,"(1, 8, 9, 10, 13, 15)",1.013,0.125
0100000011100011,0.20299999999999996,"(1, 8, 9, 10, 14, 15)",0.953,0.125
0100000011011100,0.21866666666666668,"(1, 8, 9, 11, 12, 13)",0.9686666666666667,0.125
0100000011011010,0.1731666666666667,"(1, 8, 9, 11, 12, 14)",0.9231666666666667,0.125
0100000011011001,0.2346666666666667,"(1, 8, 9, 11, 12, 15)",0.9846666666666667,0.125
0100000011010110,0.19499999999999995,"(1, 8, 9, 11, 13, 14)",0.945,0.125
0100000011010101,0.2656666666666667,"(1, 8, 9, 11, 13, 15)",1.0156666666666667,0.125
0100000011010011,0.24250000000000005,"(1, 8, 9, 11, 14, 15)",0.9925,0.125
0100000011001110,0.18999999999999995,"(1, 8, 9, 12, 13, 14)",0.94,0.125
0100000011001101,0.23299999999999998,"(1, 8, 9, 12, 13, 15)",0.983,0.125
0100000011001011,0.1988333333333333,"(1, 8, 9, 12, 14, 15)",0.9488333333333333,0.125
0100000011000111,0.21666666666666667,"(1, 8, 9, 13, 14, 15)",0.9666666666666667,0.125
0100000010111100,0.23583333333333334,"(1, 8, 10, 11, 12, 13)",0.9858333333333333,0.125
0100000010111010,0.1691666666666667,"(1, 8, 10, 11, 12, 14)",0.9191666666666667,0.125
0100000010111001,0.22066666666666668,"(1, 8, 10, 11, 12, 15)",0.9706666666666667,0.125
0100000010110110,0.21150000000000002,"(1, 8, 10, 11, 13, 14)",0.9615,0.125
0100000010110101,0.274,"(1, 8, 10, 11, 13, 15)",1.024,0.125
0100000010110011,0.21233333333333337,"(1, 8, 10, 11, 14, 15)",0.9623333333333334,0.125
0100000010101110,0.2058333333333333,"(1, 8, 10, 12, 13, 14)",0.9558333333333333,0.125
0100000010101101,0.247,"(1, 8, 10, 12, 13, 15)",0.997,0.125
0100000010101011,0.1948333333333333,"(1, 8, 10, 12, 14, 15)",0.9448333333333333,0.125
0100000010100111,0.24116666666666664,"(1, 8, 10, 13, 14, 15)",0.9911666666666666,0.125
0100000010011110,0.1845,"(1, 8, 11, 12, 13, 14)",0.9345,0.125
0100000010011101,0.22966666666666669,"(1, 8, 11, 12, 13, 15)",0.9796666666666667,0.125
0100000010011011,0.20199999999999996,"(1, 8, 11, 12, 14, 15)",0.952,0.125
0100000010010111,0.22166666666666668,"(1, 8, 11, 13, 14, 15)",0.9716666666666667,0.125
0100000010001111,0.21183333333333332,"(1, 8, 12, 13, 14, 15)",0.9618333333333333,0.125
0100000001111100,0.23333333333333328,"(1, 9, 10, 11, 12, 13)",0.9833333333333333,0.125
0100000001111010,0.18466666666666665,"(1, 9, 10, 11, 12, 14)",0.9346666666666666,0.125
0100000001111001,0.21899999999999997,"(1, 9, 10, 11, 12, 15)",0.969,0.125
0100000001110110,0.22499999999999998,"(1, 9, 10, 11, 13, 14)",0.975,0.125
0100000001110101,0.2766666666666666,"(1, 9, 10, 11, 13, 15)",1.0266666666666666,0.125
0100000001110011,0.23950000000000005,"(1, 9, 10, 11, 14, 15)",0.9895,0.125
0100000001101110,0.22716666666666663,"(1, 9, 10, 12, 13, 14)",0.9771666666666666,0.125
0100000001101101,0.2573333333333333,"(1, 9, 10, 12, 13, 15)",1.0073333333333334,0.125
0100000001101011,0.21666666666666667,"(1, 9, 10, 12, 14, 15)",0.9666666666666667,0.125
0100000001100111,0.255,"(1, 9, 10, 13, 14, 15)",1.005,0.125
0100000001011110,0.19466666666666665,"(1, 9, 11, 12, 13, 14)",0.9446666666666667,0.125
0100000001011101,0.24150000000000005,"(1, 9, 11, 12, 13, 15)",0.9915,0.125
0100000001011011,0.21916666666666662,"(1, 9, 11, 12, 14, 15)",0.9691666666666666,0.125
0100000001010111,0.24816666666666665,"(1, 9, 11, 13, 14, 15)",0.9981666666666666,0.125
0100000001001111,0.22450000000000003,"(1, 9, 12, 13, 14, 15)",0.9745,0.125
0100000000111110,0.20950000000000002,"(1, 10, 11, 12, 13, 14)",0.9595,0.125
0100000000111101,0.26583333333333337,"(1, 10, 11, 12, 13, 15)",1.0158333333333334,0.125
0100000000111011,0.21366666666666667,"(1, 10, 11, 12, 14, 15)",0.9636666666666667,0.125
0100000000110111,0.2696666666666667,"(1, 10, 11, 13, 14, 15)",1.0196666666666667,0.125
0100000000101111,0.2396666666666667,"(1, 10, 12, 13, 14, 15)",0.9896666666666667,0.125
0100000000011111,0.21716666666666662,"(1, 11, 12, 13, 14, 15)",0.9671666666666666,0.125
0011111100000000,0.4165,"(2, 3, 4, 5, 6, 7)",1.1665,0.125
0011111010000000,0.404,"(2, 3, 4, 5, 6, 8)",1.154,0.125
0011111001000000,0.43666666666666665,"(2, 3, 4, 5, 6, 9)",1.1866666666666665,0.125
0011111000100000,0.4703333333333334,"(2, 3, 4, 5, 6, 10)",1.2203333333333335,0.125
0011111000010000,0.45033333333333336,"(2, 3, 4, 5, 6, 11)",1.2003333333333335,0.125
0011111000001000,0.42600000000000005,"(2, 3, 4, 5, 6, 12)",1.1760000000000002,0.125
0011111000000100,0.485,"(2, 3, 4, 5, 6, 13)",1.2349999999999999,0.125
0011111000000010,0.40249999999999997,"(2, 3, 4, 5, 6, 14)",1.1524999999999999,0.125
0011111000000001,0.4726666666666667,"(2, 3, 4, 5, 6, 15)",1.2226666666666666,0.125
0011110110000000,0.371,"(2, 3, 4, 5, 7, 8)",1.121,0.125
0011110101000000,0.38016666666666665,"(2, 3, 4, 5, 7, 9)",1.1301666666666668,0.125
0011110100100000,0.4075,"(2, 3, 4, 5, 7, 10)",1.1575,0.125
0011110100010000,0.4033333333333333,"(2, 3, 4, 5, 7, 11)",1.1533333333333333,0.125
0011110100001000,0.3936666666666667,"(2, 3, 4, 5, 7, 12)",1.1436666666666668,0.125
0011110100000100,0.41500000000000004,"(2, 3, 4, 5, 7, 13)",1.165,0.125
0011110100000010,0.375,"(2, 3, 4, 5, 7, 14)",1.125,0.125
0011110100000001,0.44766666666666666,"(2, 3, 4, 5, 7, 15)",1.1976666666666667,0.125
0011110011000000,0.4008333333333334,"(2, 3, 4, 5, 8, 9)",1.1508333333333334,0.125
0011110010100000,0.397,"(2, 3, 4, 5, 8, 10)",1.147,0.125
0011110010010000,0.40016666666666667,"(2, 3, 4, 5, 8, 11)",1.1501666666666668,0.125
0011110010001000,0.39049999999999996,"(2, 3, 4, 5, 8, 12)",1.1404999999999998,0.125
0011110010000100,0.40016666666666667,"(2, 3, 4, 5, 8, 13)",1.1501666666666668,0.125
0011110010000010,0.36750000000000005,"(2, 3, 4, 5, 8, 14)",1.1175000000000002,0.125
0011110010000001,0.4205,"(2, 3, 4, 5, 8, 15)",1.1705,0.125
0011110001100000,0.4325,"(2, 3, 4, 5, 9, 10)",1.1825,0.125
0011110001010000,0.41533333333333333,"(2, 3, 4, 5, 9, 11)",1.1653333333333333,0.125
0011110001001000,0.42366666666666664,"(2, 3, 4, 5, 9, 12)",1.1736666666666666,0.125
0011110001000100,0.4368333333333333,"(2, 3, 4, 5, 9, 13)",1.1868333333333334,0.125
0011110001000010,0.38649999999999995,"(2, 3, 4, 5, 9, 14)",1.1364999999999998,0.125
0011110001000001,0.4575,"(2, 3, 4, 5, 9, 15)",1.2075,0.125
0011110000110000,0.4215,"(2, 3, 4, 5, 10, 11)",1.1715,0.125
0011110000101000,0.41866666666666663,"(2, 3, 4, 5, 10, 12)",1.1686666666666667,0.125
0011110000100100,0.4623333333333334,"(2, 3, 4, 5, 10, 13)",1.2123333333333335,0.125
0011110000100010,0.3986666666666666,"(2, 3, 4, 5, 10, 14)",1.1486666666666667,0.125
0011110000100001,0.45433333333333337,"(2, 3, 4, 5, 10, 15)",1.2043333333333335,0.125
0011110000011000,0.4198333333333333,"(2, 3, 4, 5, 11, 12)",1.1698333333333333,0.125
0011110000010100,0.4441666666666667,"(2, 3, 4, 5, 11, 13)",1.1941666666666668,0.125
0011110000010010,0.39749999999999996,"(2, 3, 4, 5, 11, 14)",1.1475,0.125
0011110000010001,0.48350000000000004,"(2, 3, 4, 5, 11, 15)",1.2335,0.125
0011110000001100,0.41433333333333333,"(2, 3, 4, 5, 12, 13)",1.1643333333333334,0.125
0011110000001010,0.3733333333333333,"(2, 3, 4, 5, 12, 14)",1.1233333333333333,0.125
0011110000001001,0.4598333333333333,"(2, 3, 4, 5, 12, 15)",1.2098333333333333,0.125
0011110000000110,0.389,"(2, 3, 4, 5, 13, 14)",1.139,0.125
0011110000000101,0.4713333333333334,"(2, 3, 4, 5, 13, 15)",1.2213333333333334,0.125
0011110000000011,0.4275,"(2, 3, 4, 5, 14, 15)",1.1775,0.125
0011101110000000,0.3348333333333333,"(2, 3, 4, 6, 7, 8)",1.0848333333333333,0.125
0011101101000000,0.3596666666666667,"(2, 3, 4, 6, 7, 9)",1.1096666666666666,0.125
0011101100100000,0.3883333333333333,"(2, 3, 4, 6, 7, 10)",1.1383333333333332,0.125
0011101100010000,0.3576666666666667,"(2, 3, 4, 6, 7, 11)",1.1076666666666668,0.125
0011101100001000,0.35150000000000003,"(2, 3, 4, 6, 7, 12)",1.1015000000000001,0.125
0011101100000100,0.4118333333333334,"(2, 3, 4, 6, 7, 13)",1.1618333333333335,0.125
0011101100000010,0.3411666666666666,"(2, 3, 4, 6, 7, 14)",1.0911666666666666,0.125
0011101100000001,0.3916666666666667,"(2, 3, 4, 6, 7, 15)",1.1416666666666666,0.125
0011101011000000,0.3666666666666667,"(2, 3, 4, 6, 8, 9)",1.1166666666666667,0.125
0011101010100000,0.378,"(2, 3, 4, 6, 8, 10)",1.1280000000000001,0.125
0011101010010000,0.35816666666666663,"(2, 3, 4, 6, 8, 11)",1.1081666666666665,0.125
0011101010001000,0.35616666666666663,"(2, 3, 4, 6, 8, 12)",1.1061666666666667,0.125
0011101010000100,0.39049999999999996,"(2, 3, 4, 6, 8, 13)",1.1404999999999998,0.125
0011101010000010,0.32466666666666666,"(2, 3, 4, 6, 8, 14)",1.0746666666666667,0.125
0011101010000001,0.3886666666666667,"(2, 3, 4, 6, 8, 15)",1.1386666666666667,0.125
0011101001100000,0.4198333333333333,"(2, 3, 4, 6, 9, 10)",1.1698333333333333,0.125
0011101001010000,0.393,"(2, 3, 4, 6, 9, 11)",1.143,0.125
0011101001001000,0.39349999999999996,"(2, 3, 4, 6, 9, 12)",1.1435,0.125
0011101001000100,0.45166666666666666,"(2, 3, 4, 6, 9, 13)",1.2016666666666667,0.125
0011101001000010,0.3676666666666667,"(2, 3, 4, 6, 9, 14)",1.1176666666666666,0.125
0011101001000001,0.4278333333333333,"(2, 3, 4, 6, 9, 15)",1.1778333333333333,0.125
0011101000110000,0.4168333333333333,"(2, 3, 4, 6, 10, 11)",1.1668333333333334,0.125
0011101000101000,0.4021666666666667,"(2, 3, 4, 6, 10, 12)",1.1521666666666666,0.125
0011101000100100,0.48150000000000004,"(2, 3, 4, 6, 10, 13)",1.2315,0.125
0011101000100010,0.37649999999999995,"(2, 3, 4, 6, 10, 14)",1.1265,0.125
0011101000100001,0.44566666666666666,"(2, 3, 4, 6, 10, 15)",1.1956666666666667,0.125
0011101000011000,0.367,"(2, 3, 4, 6, 11, 12)",1.117,0.125
0011101000010100,0.4111666666666667,"(2, 3, 4, 6, 11, 13)",1.1611666666666667,0.125
0011101000010010,0.3576666666666667,"(2, 3, 4, 6, 11, 14)",1.1076666666666668,0.125
0011101000010001,0.4168333333333333,"(2, 3, 4, 6, 11, 15)",1.1668333333333334,0.125
0011101000001100,0.41633333333333333,"(2, 3, 4, 6, 12, 13)",1.1663333333333332,0.125
0011101000001010,0.35750000000000004,"(2, 3, 4, 6, 12, 14)",1.1075,0.125
0011101000001001,0.41966666666666663,"(2, 3, 4, 6, 12, 15)",1.1696666666666666,0.125
0011101000000110,0.39916666666666667,"(2, 3, 4, 6, 13, 14)",1.1491666666666667,0.125
0011101000000101,0.475,"(2, 3, 4, 6, 13, 15)",1.225,0.125
0011101000000011,0.39316666666666666,"(2, 3, 4, 6, 14, 15)",1.1431666666666667,0.125
0011100111000000,0.32599999999999996,"(2, 3, 4, 7, 8, 9)",1.076,0.125
0011100110100000,0.3108333333333333,"(2, 3, 4, 7, 8, 10)",1.0608333333333333,0.125
0011100110010000,0.32733333333333337,"(2, 3, 4, 7, 8, 11)",1.0773333333333333,0.125
0011100110001000,0.3228333333333333,"(2, 3, 4, 7, 8, 12)",1.0728333333333333,0.125
0011100110000100,0.3271666666666667,"(2, 3, 4, 7, 8, 13)",1.0771666666666668,0.125
0011100110000010,0.29266666666666663,"(2, 3, 4, 7, 8, 14)",1.0426666666666666,0.125
0011100110000001,0.3446666666666667,"(2, 3, 4, 7, 8, 15)",1.0946666666666667,0.125
0011100101100000,0.33799999999999997,"(2, 3, 4, 7, 9, 10)",1.088,0.125
0011100101010000,0.3586666666666667,"(2, 3, 4, 7, 9, 11)",1.1086666666666667,0.125
0011100101001000,0.35716666666666663,"(2, 3, 4, 7, 9, 12)",1.1071666666666666,0.125
0011100101000100,0.3506666666666667,"(2, 3, 4, 7, 9, 13)",1.1006666666666667,0.125
0011100101000010,0.3275,"(2, 3, 4, 7, 9, 14)",1.0775000000000001,0.125
0011100101000001,0.36716666666666664,"(2, 3, 4, 7, 9, 15)",1.1171666666666666,0.125
0011100100110000,0.3363333333333334,"(2, 3, 4, 7, 10, 11)",1.0863333333333334,0.125
0011100100101000,0.33899999999999997,"(2, 3, 4, 7, 10, 12)",1.089,0.125
0011100100100100,0.38916666666666666,"(2, 3, 4, 7, 10, 13)",1.1391666666666667,0.125
0011100100100010,0.32799999999999996,"(2, 3, 4, 7, 10, 14)",1.0779999999999998,0.125
0011100100100001,0.37616666666666665,"(2, 3, 4, 7, 10, 15)",1.1261666666666668,0.125
0011100100011000,0.371,"(2, 3, 4, 7, 11, 12)",1.121,0.125
0011100100010100,0.37283333333333335,"(2, 3, 4, 7, 11, 13)",1.1228333333333333,0.125
0011100100010010,0.3335,"(2, 3, 4, 7, 11, 14)",1.0835,0.125
0011100100010001,0.4053333333333333,"(2, 3, 4, 7, 11, 15)",1.1553333333333333,0.125
0011100100001100,0.35283333333333333,"(2, 3, 4, 7, 12, 13)",1.1028333333333333,0.125
0011100100001010,0.32766666666666666,"(2, 3, 4, 7, 12, 14)",1.0776666666666666,0.125
0011100100001001,0.38183333333333336,"(2, 3, 4, 7, 12, 15)",1.1318333333333332,0.125
0011100100000110,0.33599999999999997,"(2, 3, 4, 7, 13, 14)",1.0859999999999999,0.125
0011100100000101,0.3956666666666667,"(2, 3, 4, 7, 13, 15)",1.1456666666666666,0.125
0011100100000011,0.37783333333333335,"(2, 3, 4, 7, 14, 15)",1.1278333333333332,0.125
0011100011100000,0.3361666666666666,"(2, 3, 4, 8, 9, 10)",1.0861666666666667,0.125
0011100011010000,0.3613333333333333,"(2, 3, 4, 8, 9, 11)",1.1113333333333333,0.125
0011100011001000,0.36283333333333334,"(2, 3, 4, 8, 9, 12)",1.1128333333333333,0.125
0011100011000100,0.35750000000000004,"(2, 3, 4, 8, 9, 13)",1.1075,0.125
0011100011000010,0.32133333333333336,"(2, 3, 4, 8, 9, 14)",1.0713333333333335,0.125
0011100011000001,0.38483333333333336,"(2, 3, 4, 8, 9, 15)",1.1348333333333334,0.125
0011100010110000,0.3385,"(2, 3, 4, 8, 10, 11)",1.0885,0.125
0011100010101000,0.3361666666666666,"(2, 3, 4, 8, 10, 12)",1.0861666666666667,0.125
0011100010100100,0.37483333333333335,"(2, 3, 4, 8, 10, 13)",1.1248333333333334,0.125
0011100010100010,0.3151666666666667,"(2, 3, 4, 8, 10, 14)",1.0651666666666668,0.125
0011100010100001,0.363,"(2, 3, 4, 8, 10, 15)",1.113,0.125
0011100010011000,0.3513333333333334,"(2, 3, 4, 8, 11, 12)",1.1013333333333333,0.125
0011100010010100,0.3533333333333334,"(2, 3, 4, 8, 11, 13)",1.1033333333333335,0.125
0011100010010010,0.3238333333333333,"(2, 3, 4, 8, 11, 14)",1.0738333333333334,0.125
0011100010010001,0.3916666666666667,"(2, 3, 4, 8, 11, 15)",1.1416666666666666,0.125
0011100010001100,0.3413333333333334,"(2, 3, 4, 8, 12, 13)",1.0913333333333335,0.125
0011100010001010,0.32199999999999995,"(2, 3, 4, 8, 12, 14)",1.072,0.125
0011100010001001,0.3953333333333333,"(2, 3, 4, 8, 12, 15)",1.1453333333333333,0.125
0011100010000110,0.31699999999999995,"(2, 3, 4, 8, 13, 14)",1.067,0.125
